Season,twaDeltaB,twaPrice,l2sr,podRate,maxNegativeTwaDeltaB,isNewMaxTwaDeltaB,Capacity_at_Smin_100,Capacity_at_Smin_200,Capacity_at_Smin_300,Capacity_at_Smin_400,Capacity_at_Smin_500,Capacity_at_Smin_600,Capacity_at_Smin_700,Capacity_at_Smin_800,Capacity_at_Smin_900,Capacity_at_Smin_1000
200,278.358,1.0,0.784,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,3799.676,1.001,0.786,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,11381.004,1.003,0.789,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,4849.263,1.001,0.785,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-70.608,0.999,0.783,0.0,-70.608,True,0.706,0.353,0.235,0.177,0.141,0.118,0.101,0.088,0.078,0.071
205,14968.151,1.004,0.788,0.001,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,32711.607,1.008,0.791,0.002,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,425.052,1.0,0.777,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,8762.357,1.001,0.78,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,5174.951,1.001,0.778,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,27108.32,1.007,0.784,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,19092.011,1.006,0.779,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,26295.29,1.007,0.781,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,17674.287,1.004,0.778,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,8997.604,1.001,0.776,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,9925.071,1.002,0.777,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,19806.09,1.004,0.779,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,17265.27,1.004,0.775,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,28943.645,1.006,0.776,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,28816.11,1.007,0.769,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,67036.098,1.017,0.782,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,56863.569,1.013,0.781,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,42525.303,1.008,0.786,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,36709.617,1.008,0.782,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,34124.971,1.008,0.78,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,52786.209,1.011,0.785,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,38785.701,1.008,0.779,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,59813.503,1.01,0.779,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,33545.033,1.007,0.77,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,21266.733,1.005,0.765,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,16488.254,1.003,0.761,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,11536.262,1.002,0.76,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,14376.84,1.002,0.761,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,51585.435,1.01,0.77,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,12463.177,1.002,0.759,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,41920.301,1.008,0.768,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,27050.135,1.006,0.765,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,161378.01,1.033,0.799,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,162318.155,1.029,0.801,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,85872.25,1.015,0.776,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,99179.691,1.016,0.778,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,67923.208,1.011,0.769,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,39059.053,1.006,0.761,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,158735.948,1.025,0.78,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,64701.075,1.01,0.76,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,165207.416,1.025,0.769,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,118137.287,1.017,0.756,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,186285.444,1.027,0.757,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,251716.948,1.034,0.758,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,248542.604,1.032,0.774,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,213589.67,1.027,0.765,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,200195.885,1.021,0.759,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,299993.582,1.034,0.766,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,68510.503,1.006,0.727,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,56308.047,1.006,0.73,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,186176.241,1.02,0.738,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,156224.33,1.016,0.73,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,358385.787,1.035,0.769,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,197944.97,1.019,0.755,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,269651.773,1.027,0.769,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,173078.258,1.016,0.773,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,70899.715,1.006,0.787,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,42036.741,1.003,0.771,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,50475.415,1.004,0.774,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,12912.077,1.001,0.771,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,20438.142,1.002,0.777,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,21560.684,1.002,0.78,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,41453.312,1.004,0.783,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,23814.099,1.002,0.783,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,24667.255,1.002,0.789,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,10811.717,1.001,0.788,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,3127.036,1.0,0.792,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,-10501.244,0.999,0.79,0.0,-10501.244,True,105.012,52.506,35.004,26.253,21.002,17.502,15.002,13.127,11.668,10.501
273,-12927.571,0.999,0.789,0.059,-12927.571,True,129.276,64.638,43.092,32.319,25.855,21.546,18.468,16.159,14.364,12.928
274,-181172.557,0.986,0.768,0.089,-181172.557,True,1811.726,905.863,603.909,452.931,362.345,301.954,258.818,226.466,201.303,181.173
275,-105132.299,0.991,0.763,1.125,-181172.557,False,1811.726,905.863,603.909,452.931,362.345,301.954,258.818,226.466,201.303,181.173
276,-11244.142,0.999,0.772,1.367,-181172.557,False,1811.726,905.863,603.909,452.931,362.345,301.954,258.818,226.466,201.303,181.173
277,22919.265,1.003,0.776,1.406,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,20548.685,1.002,0.779,1.437,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-286406.667,0.977,0.762,1.363,-286406.667,True,2864.067,1432.033,954.689,716.017,572.813,477.344,409.152,358.008,318.23,286.407
280,-289258.292,0.974,0.765,3.061,-289258.292,True,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
281,-92604.471,0.992,0.772,3.262,-289258.292,False,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
282,-199598.714,0.982,0.767,3.833,-289258.292,False,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
283,-208089.908,0.981,0.765,4.009,-289258.292,False,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
284,-118868.359,0.989,0.768,4.504,-289258.292,False,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
285,-71735.648,0.993,0.773,5.139,-289258.292,False,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
286,-57009.967,0.994,0.775,5.558,-289258.292,False,2892.583,1446.291,964.194,723.146,578.517,482.097,413.226,361.573,321.398,289.258
287,26724.019,1.002,0.794,5.944,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,26105.965,1.002,0.799,5.939,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,54657.542,1.004,0.806,5.934,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,113276.844,1.01,0.814,5.761,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,91522.257,1.008,0.817,5.734,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,91785.86,1.008,0.82,5.718,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,38471.038,1.003,0.815,5.451,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,-46611.29,0.996,0.807,5.346,-46611.29,True,466.113,233.056,155.371,116.528,93.223,77.685,66.588,58.264,51.79,46.611
295,-82311.002,0.993,0.803,5.346,-82311.002,True,823.11,411.555,274.37,205.778,164.622,137.185,117.587,102.889,91.457,82.311
296,-125551.619,0.989,0.794,5.411,-125551.619,True,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
297,-44670.646,0.996,0.801,5.435,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
298,-48529.667,0.995,0.801,5.487,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
299,-15109.532,0.999,0.804,5.816,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
300,-25471.026,0.998,0.804,5.919,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
301,-32057.411,0.997,0.803,6.096,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
302,-6069.197,0.999,0.806,6.234,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
303,-7772.091,0.999,0.807,6.276,-125551.619,False,1255.516,627.758,418.505,313.879,251.103,209.253,179.359,156.94,139.502,125.552
304,12813.104,1.001,0.811,6.329,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,27821.527,1.002,0.814,6.326,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,-223.996,1.0,0.813,6.321,-223.996,True,2.24,1.12,0.747,0.56,0.448,0.373,0.32,0.28,0.249,0.224
307,-59779.292,0.994,0.806,6.322,-59779.292,True,597.793,298.896,199.264,149.448,119.559,99.632,85.399,74.724,66.421,59.779
308,-6653.445,1.001,0.809,6.597,-59779.292,False,597.793,298.896,199.264,149.448,119.559,99.632,85.399,74.724,66.421,59.779
309,-6531.691,1.0,0.808,6.644,-59779.292,False,597.793,298.896,199.264,149.448,119.559,99.632,85.399,74.724,66.421,59.779
310,36852.741,1.003,0.817,6.691,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2797.173,1.0,0.812,6.683,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,6122.723,1.0,0.812,6.683,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,21452.331,1.002,0.814,6.666,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,17995.589,1.002,0.814,6.611,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,-35395.023,0.997,0.81,6.559,-35395.023,True,353.95,176.975,117.983,88.488,70.79,58.992,50.564,44.244,39.328,35.395
316,-24426.242,0.998,0.809,6.565,-35395.023,False,353.95,176.975,117.983,88.488,70.79,58.992,50.564,44.244,39.328,35.395
317,-3330.819,1.0,0.811,6.6,-35395.023,False,353.95,176.975,117.983,88.488,70.79,58.992,50.564,44.244,39.328,35.395
318,108.523,1.0,0.811,6.61,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,6500.022,1.0,0.812,6.61,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,-8109.253,0.999,0.812,6.604,-8109.253,True,81.093,40.546,27.031,20.273,16.219,13.515,11.585,10.137,9.01,8.109
321,-93127.995,0.992,0.804,6.619,-93127.995,True,931.28,465.64,310.427,232.82,186.256,155.213,133.04,116.41,103.476,93.128
322,-85375.041,0.993,0.805,6.619,-93127.995,False,931.28,465.64,310.427,232.82,186.256,155.213,133.04,116.41,103.476,93.128
323,-69577.268,0.993,0.805,6.646,-93127.995,False,931.28,465.64,310.427,232.82,186.256,155.213,133.04,116.41,103.476,93.128
324,-64531.39,0.994,0.805,6.646,-93127.995,False,931.28,465.64,310.427,232.82,186.256,155.213,133.04,116.41,103.476,93.128
325,-99863.309,0.991,0.803,6.822,-99863.309,True,998.633,499.317,332.878,249.658,199.727,166.439,142.662,124.829,110.959,99.863
326,-99578.595,0.991,0.803,6.829,-99863.309,False,998.633,499.317,332.878,249.658,199.727,166.439,142.662,124.829,110.959,99.863
327,-118739.814,0.99,0.801,6.977,-118739.814,True,1187.398,593.699,395.799,296.85,237.48,197.9,169.628,148.425,131.933,118.74
328,-198411.23,0.983,0.793,6.998,-198411.23,True,1984.112,992.056,661.371,496.028,396.822,330.685,283.445,248.014,220.457,198.411
329,-104544.714,0.99,0.793,8.417,-198411.23,False,1984.112,992.056,661.371,496.028,396.822,330.685,283.445,248.014,220.457,198.411
330,-36626.899,0.997,0.787,9.007,-198411.23,False,1984.112,992.056,661.371,496.028,396.822,330.685,283.445,248.014,220.457,198.411
331,-45777.004,0.996,0.785,9.303,-198411.23,False,1984.112,992.056,661.371,496.028,396.822,330.685,283.445,248.014,220.457,198.411
332,22521.206,1.002,0.792,9.676,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,25993.873,1.002,0.793,9.668,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,24826.157,1.003,0.796,9.659,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,42060.433,1.004,0.798,9.65,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,16169.485,1.001,0.797,9.636,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,4361.21,1.001,0.796,9.631,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,6190.377,1.001,0.796,9.63,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,9827.765,1.001,0.799,9.609,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-5754.049,0.999,0.797,9.579,-5754.049,True,57.54,28.77,19.18,14.385,11.508,9.59,8.22,7.193,6.393,5.754
341,13708.2,1.001,0.798,9.602,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,-5075.015,1.0,0.796,9.579,-5075.015,True,50.75,25.375,16.917,12.688,10.15,8.458,7.25,6.344,5.639,5.075
343,-62609.189,0.995,0.792,9.614,-62609.189,True,626.092,313.046,208.697,156.523,125.218,104.349,89.442,78.261,69.566,62.609
344,-62641.559,0.994,0.789,9.614,-62641.559,True,626.416,313.208,208.805,156.604,125.283,104.403,89.488,78.302,69.602,62.642
345,-57978.592,0.995,0.789,9.624,-62641.559,False,626.416,313.208,208.805,156.604,125.283,104.403,89.488,78.302,69.602,62.642
346,-60913.026,0.995,0.789,9.624,-62641.559,False,626.416,313.208,208.805,156.604,125.283,104.403,89.488,78.302,69.602,62.642
347,-57091.368,0.995,0.79,9.626,-62641.559,False,626.416,313.208,208.805,156.604,125.283,104.403,89.488,78.302,69.602,62.642
348,-53761.38,0.995,0.79,9.632,-62641.559,False,626.416,313.208,208.805,156.604,125.283,104.403,89.488,78.302,69.602,62.642
349,-55727.773,0.995,0.79,9.673,-62641.559,False,626.416,313.208,208.805,156.604,125.283,104.403,89.488,78.302,69.602,62.642
350,-80188.748,0.993,0.787,9.776,-80188.748,True,801.887,400.944,267.296,200.472,160.377,133.648,114.555,100.236,89.099,80.189
351,-76429.685,0.993,0.785,9.781,-80188.748,False,801.887,400.944,267.296,200.472,160.377,133.648,114.555,100.236,89.099,80.189
352,-61104.648,0.995,0.786,9.789,-80188.748,False,801.887,400.944,267.296,200.472,160.377,133.648,114.555,100.236,89.099,80.189
353,1399.542,1.0,0.794,10.045,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,-56180.309,0.995,0.787,10.045,-56180.309,True,561.803,280.902,187.268,140.451,112.361,93.634,80.258,70.225,62.423,56.18
355,-76248.017,0.994,0.784,10.087,-76248.017,True,762.48,381.24,254.16,190.62,152.496,127.08,108.926,95.31,84.72,76.248
356,-29427.021,0.998,0.79,10.188,-76248.017,False,762.48,381.24,254.16,190.62,152.496,127.08,108.926,95.31,84.72,76.248
357,-8151.075,1.0,0.794,10.303,-76248.017,False,762.48,381.24,254.16,190.62,152.496,127.08,108.926,95.31,84.72,76.248
358,41635.267,1.004,0.8,10.369,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,31341.839,1.003,0.799,10.353,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2334.394,1.0,0.795,10.342,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,-11431.851,0.999,0.794,10.341,-11431.851,True,114.319,57.159,38.106,28.58,22.864,19.053,16.331,14.29,12.702,11.432
362,-24763.351,0.997,0.792,10.341,-24763.351,True,247.634,123.817,82.545,61.908,49.527,41.272,35.376,30.954,27.515,24.763
363,-47315.443,0.996,0.789,10.348,-47315.443,True,473.154,236.577,157.718,118.289,94.631,78.859,67.593,59.144,52.573,47.315
364,25125.118,1.002,0.799,10.627,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,68015.914,1.006,0.812,10.617,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,54153.266,1.005,0.81,10.487,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,39194.246,1.004,0.808,10.467,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2267.692,1.0,0.802,10.332,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,9346.599,1.001,0.803,10.324,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,30256.417,1.003,0.806,10.292,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,50496.047,1.005,0.807,10.188,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,52086.147,1.005,0.807,10.02,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,58664.726,1.005,0.806,9.844,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,82376.678,1.007,0.807,9.646,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,40712.878,1.004,0.801,9.37,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,24152.199,1.002,0.798,9.234,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,4528.07,1.0,0.795,9.155,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,-7407.09,0.999,0.793,9.14,-7407.09,True,74.071,37.035,24.69,18.518,14.814,12.345,10.582,9.259,8.23,7.407
379,248.72,1.0,0.795,9.188,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,-15167.94,0.999,0.793,9.187,-15167.94,True,151.679,75.84,50.56,37.92,30.336,25.28,21.668,18.96,16.853,15.168
381,-64001.434,0.993,0.787,9.187,-64001.434,True,640.014,320.007,213.338,160.004,128.003,106.669,91.431,80.002,71.113,64.001
382,-76061.36,0.992,0.779,9.192,-76061.36,True,760.614,380.307,253.538,190.153,152.123,126.769,108.659,95.077,84.513,76.061
383,-38747.019,0.997,0.782,9.192,-76061.36,False,760.614,380.307,253.538,190.153,152.123,126.769,108.659,95.077,84.513,76.061
384,-74441.888,0.993,0.778,9.192,-76061.36,False,760.614,380.307,253.538,190.153,152.123,126.769,108.659,95.077,84.513,76.061
385,-56935.404,0.995,0.779,9.193,-76061.36,False,760.614,380.307,253.538,190.153,152.123,126.769,108.659,95.077,84.513,76.061
386,-35312.793,0.997,0.782,9.193,-76061.36,False,760.614,380.307,253.538,190.153,152.123,126.769,108.659,95.077,84.513,76.061
387,5154.968,1.001,0.789,9.251,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,-5447.625,1.0,0.788,9.234,-5447.625,True,54.476,27.238,18.159,13.619,10.895,9.079,7.782,6.81,6.053,5.448
389,-26000.581,0.998,0.786,9.234,-26000.581,True,260.006,130.003,86.669,65.001,52.001,43.334,37.144,32.501,28.89,26.001
390,-14905.409,0.999,0.788,9.234,-26000.581,False,260.006,130.003,86.669,65.001,52.001,43.334,37.144,32.501,28.89,26.001
391,-19481.635,0.998,0.787,9.234,-26000.581,False,260.006,130.003,86.669,65.001,52.001,43.334,37.144,32.501,28.89,26.001
392,-16424.847,0.999,0.788,9.234,-26000.581,False,260.006,130.003,86.669,65.001,52.001,43.334,37.144,32.501,28.89,26.001
393,-17693.613,0.999,0.787,9.234,-26000.581,False,260.006,130.003,86.669,65.001,52.001,43.334,37.144,32.501,28.89,26.001
394,-9612.646,0.999,0.789,9.319,-26000.581,False,260.006,130.003,86.669,65.001,52.001,43.334,37.144,32.501,28.89,26.001
395,-42126.947,0.996,0.785,9.319,-42126.947,True,421.269,210.635,140.423,105.317,84.254,70.212,60.181,52.659,46.808,42.127
396,-59970.138,0.994,0.783,9.319,-59970.138,True,599.701,299.851,199.9,149.925,119.94,99.95,85.672,74.963,66.633,59.97
397,-60184.271,0.994,0.783,9.324,-60184.271,True,601.843,300.921,200.614,150.461,120.369,100.307,85.978,75.23,66.871,60.184
398,-60974.929,0.995,0.783,9.412,-60974.929,True,609.749,304.875,203.25,152.437,121.95,101.625,87.107,76.219,67.75,60.975
399,-56519.013,0.995,0.785,9.892,-60974.929,False,609.749,304.875,203.25,152.437,121.95,101.625,87.107,76.219,67.75,60.975
400,1773.816,1.0,0.792,10.133,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,-90184.958,0.992,0.78,10.128,-90184.958,True,901.85,450.925,300.617,225.462,180.37,150.308,128.836,112.731,100.206,90.185
402,-94042.803,0.991,0.78,10.284,-94042.803,True,940.428,470.214,313.476,235.107,188.086,156.738,134.347,117.554,104.492,94.043
403,-64881.392,0.994,0.783,10.284,-94042.803,False,940.428,470.214,313.476,235.107,188.086,156.738,134.347,117.554,104.492,94.043
404,-15935.977,0.998,0.789,10.642,-94042.803,False,940.428,470.214,313.476,235.107,188.086,156.738,134.347,117.554,104.492,94.043
405,-1912.183,1.0,0.791,10.705,-94042.803,False,940.428,470.214,313.476,235.107,188.086,156.738,134.347,117.554,104.492,94.043
406,-513.625,1.0,0.792,10.72,-94042.803,False,940.428,470.214,313.476,235.107,188.086,156.738,134.347,117.554,104.492,94.043
407,-15351.753,0.998,0.79,10.725,-94042.803,False,940.428,470.214,313.476,235.107,188.086,156.738,134.347,117.554,104.492,94.043
